date,home_team,away_team,home_xg,away_xg,home_goals,away_goals,home_npxg,away_npxg,home_ppda,away_ppda
2024-11-09,Lens,Nantes,3.747,1.499,3,2,2.98696,0.738813,8.125,21.05263157894737
2024-11-09,Angers,Paris Saint Germain,1.215,4.381,2,4,1.21483,4.38095,26.8125,6.129032258064516
2024-11-10,Nice,Lille,1.93,2.196,2,2,1.92983,2.19562,15.947368421052632,8.137931034482758
2024-11-10,Rennes,Toulouse,0.313,1.316,0,2,0.31279,1.31564,5.875,13.0
2024-11-10,Le Havre,Reims,1.51,2.7,0,3,1.51035,2.69952,8.592592592592593,12.45
2024-11-10,Montpellier,Brest,3.038,1.887,3,1,1.51739,1.88669,15.0,5.571428571428571
2024-11-10,Lyon,Saint-Etienne,2.286,0.703,1,0,2.28647,0.703111,5.566666666666666,11.538461538461538
2024-11-22,Monaco,Brest,2.558,1.387,3,2,2.55781,1.38684,9.041666666666666,8.571428571428571
2024-11-22,Paris Saint Germain,Toulouse,1.632,1.842,3,0,1.63216,1.84157,6.619047619047619,17.11111111111111
2024-11-23,Lens,Marseille,2.172,1.379,1,3,2.1723,1.37895,8.857142857142858,12.105263157894736
2024-11-23,Saint-Etienne,Montpellier,1.273,0.863,1,0,1.27297,0.862794,17.285714285714285,5.461538461538462
2024-11-23,Reims,Lyon,1.173,1.927,1,1,1.17295,1.92683,16.94736842105263,8.952380952380953
2024-11-24,Lille,Rennes,0.642,0.178,1,0,0.641516,0.178059,9.096774193548388,11.791666666666666
2024-11-24,Nantes,Le Havre,0.847,0.977,0,2,0.846924,0.977121,5.923076923076923,49.857142857142854
2024-11-24,Auxerre,Angers,0.683,1.141,1,0,0.683126,1.14148,13.541666666666666,18.933333333333334
2024-11-24,Nice,Strasbourg,2.038,0.524,2,1,2.03827,0.524154,7.45945945945946,15.772727272727273
2024-11-29,Reims,Lens,0.589,1.408,0,2,0.589301,1.40788,9.703703703703704,11.130434782608695
2024-11-30,Rennes,Saint-Etienne,3.018,0.168,5,0,1.49793,0.168428,5.633333333333334,26.5625
2024-11-30,Brest,Strasbourg,2.904,0.93,3,1,1.38398,0.930345,16.692307692307693,14.933333333333334
2024-11-30,Paris Saint Germain,Nantes,3.858,0.743,1,1,3.85838,0.742742,5.578947368421052,30.066666666666666
2024-12-01,Montpellier,Lille,1.282,2.065,2,2,1.28241,0.54466,13.529411764705882,4.575
2024-12-01,Le Havre,Angers,0.323,2.104,0,1,0.322626,2.10367,10.423076923076923,15.25
2024-12-01,Lyon,Nice,2.885,2.036,4,1,2.12457,2.03621,6.931034482758621,12.8
2024-12-01,Toulouse,Auxerre,2.786,0.13,2,0,2.02614,0.129647,8.777777777777779,14.428571428571429
2024-12-01,Marseille,Monaco,1.656,0.959,2,1,0.896228,0.958578,7.321428571428571,10.15
2024-12-06,Lille,Brest,3.01,0.74,3,1,2.25032,0.740372,10.782608695652174,13.266666666666667
2024-12-06,Auxerre,Paris Saint Germain,0.342,3.045,0,0,0.34154,3.04535,21.8125,3.8620689655172415
2024-12-07,Monaco,Toulouse,2.804,0.233,2,0,2.8043,0.232536,5.8,11.074074074074074
2024-12-07,Nice,Le Havre,2.276,1.429,2,1,1.51589,1.42884,9.347826086956522,10.818181818181818
2024-12-07,Angers,Lyon,0.505,2.027,0,3,0.505438,2.02701,22.428571428571427,5.4
2024-12-08,Lens,Montpellier,1.103,1.518,2,0,1.10272,1.51819,10.84,12.85
2024-12-08,Strasbourg,Reims,1.095,1.285,0,0,1.0949,1.28455,10.482758620689655,9.892857142857142
2024-12-08,Nantes,Rennes,1.71,0.286,1,0,1.70972,0.285927,11.5,39.0
2024-12-08,Saint-Etienne,Marseille,0.167,2.985,0,2,0.166752,2.09167,35.35294117647059,11.153846153846153
2024-12-13,Toulouse,Saint-Etienne,1.732,0.388,2,1,1.73249,0.388289,10.613636363636363,13.944444444444445
2024-12-14,Marseille,Lille,1.215,1.24,1,1,1.21515,1.24013,17.071428571428573,19.90909090909091
2024-12-14,Auxerre,Lens,0.51,1.738,2,2,0.51026,1.73768,13.307692307692308,8.5
2024-12-14,Reims,Monaco,1.521,1.329,0,0,1.52074,1.3291,11.3,4.425
2024-12-15,Montpellier,Nice,2.451,1.552,2,2,2.45121,1.55192,10.380952380952381,10.347826086956522
2024-12-15,Rennes,Angers,0.627,0.392,2,0,0.62717,0.391796,11.777777777777779,9.851851851851851
2024-12-15,Le Havre,Strasbourg,1.583,1.392,0,3,1.58328,1.39172,11.642857142857142,30.076923076923077
2024-12-15,Brest,Nantes,2.201,1.399,4,1,2.20104,1.39913,17.933333333333334,16.476190476190474
2024-12-15,Paris Saint Germain,Lyon,2.596,1.239,3,1,1.83605,1.23945,8.727272727272727,24.61111111111111
2024-12-18,Monaco,Paris Saint Germain,3.102,2.407,2,4,2.34183,2.40654,12.275862068965518,8.037037037037036
2025-01-03,Nice,Rennes,1.519,1.505,3,2,1.51944,1.50451,11.73913043478261,7.903225806451613
2025-01-04,Saint-Etienne,Reims,3.186,1.276,3,1,3.18639,1.27612,7.931034482758621,14.583333333333334
2025-01-04,Lille,Nantes,1.134,1.073,1,1,1.13415,0.312679,10.529411764705882,33.75
2025-01-04,Lyon,Montpellier,1.077,1.556,1,0,1.07725,1.55585,9.26086956521739,19.0625
2025-01-05,Lens,Toulouse,1.329,2.192,0,1,1.32887,1.43216,4.7272727272727275,11.454545454545455
2025-01-05,Angers,Brest,1.901,0.609,2,0,1.90119,0.608874,14.666666666666666,6.833333333333333
2025-01-05,Strasbourg,Auxerre,2.897,1.76,3,1,2.13712,1.7605,9.652173913043478,15.26086956521739
2025-01-05,Marseille,Le Havre,3.175,0.885,5,1,3.17491,0.885341,9.566666666666666,59.375
2025-01-10,Nantes,Monaco,1.412,3.488,2,2,1.41184,3.48791,16.12,6.8
2025-01-10,Auxerre,Lille,0.601,1.518,0,0,0.601359,0.758197,19.1875,5.666666666666667
2025-01-11,Brest,Lyon,1.29,1.401,2,1,1.28964,1.40093,29.428571428571427,7.95
2025-01-11,Reims,Nice,0.951,3.22,2,4,0.950928,2.45995,12.304347826086957,20.625
2025-01-11,Rennes,Marseille,1.766,2.493,1,2,1.0056,2.49254,35.61538461538461,6.333333333333333
2025-01-12,Le Havre,Lens,1.842,3.108,1,2,1.84216,3.10793,15.235294117647058,4.481481481481482
2025-01-12,Toulouse,Strasbourg,1.193,1.828,1,2,1.19281,1.82783,7.7105263157894735,11.434782608695652
2025-01-12,Montpellier,Angers,1.447,3.469,1,3,0.686539,3.46863,8.80952380952381,13.65
2025-01-12,Paris Saint Germain,Saint-Etienne,5.071,0.41,2,1,4.31052,0.410024,6.529411764705882,15.304347826086957
2025-01-17,Montpellier,Monaco,2.606,1.75,2,1,2.60645,1.74957,17.933333333333334,4.423076923076923
2025-01-17,Lille,Nice,1.292,2.904,2,1,1.29219,2.90437,8.066666666666666,12.304347826086957
2025-01-18,Lens,Paris Saint Germain,1.349,1.573,1,2,1.34901,1.57299,19.80952380952381,6.64
2025-01-18,Rennes,Brest,1.927,1.873,1,2,1.92675,1.87321,4.903225806451613,10.085714285714285
2025-01-18,Lyon,Toulouse,0.619,1.366,0,0,0.619056,1.36611,6.3,26.166666666666668
2025-01-19,Saint-Etienne,Nantes,0.836,1.36,1,1,0.836137,1.36031,5.7368421052631575,21.0
2025-01-19,Reims,Le Havre,1.491,1.295,1,1,1.49091,1.29453,10.772727272727273,16.4
2025-01-19,Angers,Auxerre,1.218,0.462,2,0,1.21759,0.462137,12.692307692307692,9.0
2025-01-19,Marseille,Strasbourg,3.291,0.855,1,1,2.53072,0.854933,6.222222222222222,21.823529411764707
2025-01-24,Auxerre,Saint-Etienne,0.583,1.191,1,1,0.582829,1.1913,14.555555555555555,7.12
2025-01-25,Monaco,Rennes,3.474,1.852,3,2,3.47384,1.85205,7.310344827586207,8.433333333333334
2025-01-25,Strasbourg,Lille,1.197,1.955,2,1,1.19703,1.95469,23.5625,12.76923076923077
2025-01-25,Paris Saint Germain,Reims,1.796,0.613,1,1,1.79628,0.613384,5.045454545454546,18.227272727272727
2025-01-26,Le Havre,Brest,0.696,2.383,0,1,0.696232,2.38282,11.84,7.580645161290323
2025-01-26,Toulouse,Montpellier,1.343,0.94,1,2,1.34257,0.939857,5.954545454545454,9.333333333333334
2025-01-26,Lens,Angers,2.011,0.081,1,0,2.01118,0.0813578,4.45,16.0
2025-01-26,Nantes,Lyon,1.63,1.618,1,1,1.62983,1.61762,17.636363636363637,15.0
2025-01-26,Nice,Marseille,2.11,1.112,2,0,2.10992,1.11157,13.25,5.533333333333333
2025-01-31,Montpellier,Lens,1.111,3.21,0,2,1.11121,3.21001,14.6875,8.633333333333333
2025-02-01,Brest,Paris Saint Germain,0.636,3.949,2,5,0.63646,3.94899,42.5,9.652173913043478
2025-02-01,Monaco,Auxerre,2.078,1.638,4,2,2.07751,0.877508,5.7073170731707314,11.863636363636363
2025-02-01,Lille,Saint-Etienne,2.748,2.103,4,1,1.98812,1.34333,4.823529411764706,14.590909090909092
2025-02-02,Toulouse,Nice,0.855,1.513,1,1,0.854551,0.753321,10.428571428571429,10.346153846153847
2025-02-02,Reims,Nantes,0.961,1.417,1,2,0.960868,1.41652,12.833333333333334,16.533333333333335
2025-02-02,Angers,Le Havre,1.773,2.193,1,1,1.77333,2.19254,13.529411764705882,13.2
2025-02-02,Rennes,Strasbourg,0.763,0.994,1,0,0.763344,0.994427,9.324324324324325,13.944444444444445
2025-02-02,Marseille,Lyon,3.62,1.838,3,2,3.61972,1.07796,8.083333333333334,37.77777777777778
2025-02-07,Nantes,Brest,1.451,2.498,0,2,1.45114,2.49765,12.266666666666667,16.941176470588236
2025-02-07,Paris Saint Germain,Monaco,3.14,0.925,4,1,3.13964,0.924683,7.85,16.09090909090909
2025-02-08,Lille,Le Havre,1.77,1.653,1,2,1.76979,1.65349,4.184210526315789,19.307692307692307
2025-02-08,Nice,Lens,3.373,1.025,2,0,2.61337,1.02488,8.1,12.75
2025-02-08,Saint-Etienne,Rennes,0.462,4.07,0,2,0.462142,4.06991,9.75,10.375
2025-02-09,Lyon,Reims,3.25,0.308,4,0,3.24979,0.307882,6.52,14.863636363636363
2025-02-09,Auxerre,Toulouse,0.717,1.163,2,2,0.716768,1.16269,13.764705882352942,12.478260869565217
2025-02-09,Strasbourg,Montpellier,3.172,1.982,2,0,3.17215,1.9822,7.666666666666667,29.23076923076923
2025-02-09,Angers,Marseille,0.367,2.876,0,2,0.367397,2.87581,23.0,7.0
2025-02-14,Brest,Auxerre,1.975,1.486,2,2,1.97492,1.48646,6.583333333333333,18.0
2025-02-15,Marseille,Saint-Etienne,5.942,1.031,5,1,5.18227,1.0312,7.148148148148148,28.526315789473685
2025-02-15,Monaco,Nantes,5.148,1.366,7,1,4.38773,1.36606,6.0,19.846153846153847
2025-02-15,Toulouse,Paris Saint Germain,1.196,2.933,0,1,1.19618,2.93281,36.30769230769231,4.071428571428571
2025-02-16,Montpellier,Lyon,1.339,1.591,1,4,1.33893,1.59077,16.608695652173914,9.944444444444445
2025-02-16,Lens,Strasbourg,0.266,1.978,0,2,0.265561,1.97845,15.368421052631579,19.166666666666668
2025-02-16,Reims,Angers,2.067,2.431,0,1,1.30724,2.43148,5.458333333333333,26.5
2025-02-16,Le Havre,Nice,0.556,1.223,1,3,0.555829,1.22276,15.421052631578947,9.363636363636363
2025-02-16,Rennes,Lille,0.417,3.02,0,2,0.417057,2.25968,14.0,7.413793103448276
2025-02-21,Rennes,Reims,3.064,0.16,1,0,2.30351,0.160269,7.607142857142857,17.833333333333332
2025-02-22,Lille,Monaco,1.05,2.78,2,1,1.04956,2.78007,12.173913043478262,6.448275862068965
2025-02-22,Saint-Etienne,Angers,1.7,3.18,3,3,1.70031,1.66031,6.655172413793103,13.285714285714286
2025-02-22,Auxerre,Marseille,1.966,1.222,3,0,1.20597,1.22185,35.42857142857143,5.3
2025-02-23,Nantes,Lens,4.253,2.062,3,1,3.49264,1.30181,11.6,6.071428571428571
2025-02-23,Le Havre,Toulouse,1.042,2.608,1,4,1.04249,1.84774,11.043478260869565,12.090909090909092
2025-02-23,Strasbourg,Brest,0.785,0.499,0,0,0.785346,0.498988,14.0,22.58823529411765
2025-02-23,Nice,Montpellier,2.141,0.917,2,0,2.14122,0.916772,8.5,10.5
2025-02-23,Lyon,Paris Saint Germain,1.762,2.746,2,3,1.76184,2.74583,24.444444444444443,7.291666666666667
2025-02-28,Monaco,Reims,4.011,0.723,3,0,4.01066,0.722972,8.714285714285714,28.88888888888889
2025-03-01,Saint-Etienne,Nice,1.019,2.414,1,3,1.01895,2.41374,8.586206896551724,19.88235294117647
2025-03-01,Lens,Le Havre,2.027,1.731,3,4,1.26677,0.971219,6.28,19.733333333333334
2025-03-01,Paris Saint Germain,Lille,3.598,0.873,4,1,3.59846,0.872733,11.2,18.375
2025-03-02,Lyon,Brest,1.545,1.893,2,1,1.54474,1.13273,7.7272727272727275,17.666666666666668
2025-03-02,Montpellier,Rennes,1.603,2.496,0,4,1.60296,1.54646,12.65,5.75
2025-03-02,Auxerre,Strasbourg,2.093,1.526,0,1,2.09273,1.52559,10.742857142857142,20.636363636363637
2025-03-02,Angers,Toulouse,0.364,4.436,0,4,0.363765,4.43647,10.041666666666666,11.285714285714286
2025-03-02,Marseille,Nantes,2.617,0.838,2,0,2.61727,0.838148,4.071428571428571,15.181818181818182
2025-03-07,Toulouse,Monaco,1.254,2.858,1,1,1.25392,2.8576,7.892857142857143,7.25
2025-03-08,Rennes,Paris Saint Germain,2.109,3.398,1,4,2.10922,3.39834,14.392857142857142,7.296296296296297
2025-03-08,Lille,Montpellier,1.777,0.306,1,0,1.7771,0.305936,4.5,37.3
2025-03-08,Marseille,Lens,1.189,1.24,0,1,1.18945,1.23993,3.945945945945946,12.114285714285714
2025-03-09,Brest,Angers,4.536,0.489,2,0,4.53611,0.48923,11.08,25.5
2025-03-09,Le Havre,Saint-Etienne,2.155,1.392,1,1,1.25129,1.3916,19.8,7.423076923076923
2025-03-09,Reims,Auxerre,1.837,1.876,0,2,1.83707,1.87605,7.038461538461538,11.4
2025-03-09,Nantes,Strasbourg,0.661,1.17,0,1,0.66134,1.17018,22.533333333333335,14.0625
2025-03-09,Nice,Lyon,1.506,0.78,0,2,1.50591,0.78019,20.08695652173913,9.727272727272727
2025-03-14,Nice,Auxerre,2.291,0.606,1,1,2.29143,0.606081,7.84375,8.258064516129032
2025-03-15,Nantes,Lille,2.01,2.45,1,0,2.00991,2.45036,49.5,6.655172413793103
2025-03-15,Angers,Monaco,0.498,2.036,0,2,0.497795,1.27543,14.947368421052632,9.333333333333334
2025-03-15,Lens,Rennes,0.644,0.654,1,0,0.643819,0.653605,9.172413793103448,7.09375
2025-03-16,Lyon,Le Havre,3.587,1.561,4,2,2.82645,0.800956,5.242424242424242,19.61111111111111
2025-03-16,Montpellier,Saint-Etienne,1.339,1.138,0,2,1.33869,1.13788,8.6875,7.428571428571429
2025-03-16,Brest,Reims,0.338,0.985,0,0,0.33799,0.985266,5.72,22.6875
2025-03-16,Strasbourg,Toulouse,1.987,1.397,2,1,1.98742,1.39687,12.714285714285714,15.357142857142858
2025-03-16,Paris Saint Germain,Marseille,2.609,0.734,3,1,2.60859,0.734284,10.0,16.06896551724138
2025-03-28,Strasbourg,Lyon,1.776,2.872,4,2,1.77552,2.11152,19.157894736842106,9.25
2025-03-29,Reims,Marseille,1.055,1.079,3,1,1.05547,1.07885,27.666666666666668,3.5416666666666665
2025-03-29,Saint-Etienne,Paris Saint Germain,1.276,3.96,1,6,1.27635,3.20012,16.952380952380953,12.947368421052632
2025-03-29,Monaco,Nice,2.526,0.602,2,1,1.76603,0.60151,5.852941176470588,13.736842105263158
2025-03-30,Toulouse,Brest,2.442,1.991,2,4,2.44172,1.99117,13.0,9.807692307692308
2025-03-30,Angers,Rennes,1.049,1.634,0,3,1.04854,1.63382,33.72727272727273,9.96
2025-03-30,Auxerre,Montpellier,2.117,0.457,1,0,2.11681,0.457017,7.966666666666667,13.68421052631579
2025-03-30,Le Havre,Nantes,4.014,1.066,3,2,2.4936,1.06585,9.11111111111111,12.047619047619047
2025-03-30,Lille,Lens,1.955,0.596,1,0,1.95492,0.596446,13.482758620689655,8.1
2025-04-04,Nice,Nantes,2.179,0.945,1,2,2.17922,0.945149,4.583333333333333,17.0
2025-04-05,Paris Saint Germain,Angers,1.644,0.28,1,0,1.64379,0.280438,3.5277777777777777,50.888888888888886
2025-04-05,Brest,Monaco,0.907,1.755,2,1,0.90697,0.994731,12.04,6.72
2025-04-05,Lyon,Lille,1.754,0.657,2,1,0.993887,0.656931,8.485714285714286,18.291666666666668
2025-04-06,Lens,Saint-Etienne,2.504,1.692,1,0,2.50421,0.911923,6.107142857142857,12.208333333333334
2025-04-06,Montpellier,Le Havre,0.956,1.73,0,2,0.956146,1.72977,9.482758620689655,13.85
2025-04-06,Reims,Strasbourg,0.891,2.803,0,1,0.891063,2.80314,10.11111111111111,14.631578947368421
2025-04-06,Rennes,Auxerre,1.064,1.106,0,1,1.06426,1.10602,8.153846153846153,27.714285714285715
2025-04-06,Marseille,Toulouse,1.132,1.306,3,2,1.13222,1.30619,12.625,20.15
2025-04-11,Lens,Reims,2.719,1.449,0,2,2.71917,1.44859,6.538461538461538,16.125
2025-04-12,Monaco,Marseille,2.915,0.878,3,0,2.15506,0.877673,14.192307692307692,12.842105263157896
2025-04-12,Toulouse,Lille,0.982,0.6,1,2,0.982005,0.599675,14.0,14.823529411764707
2025-04-12,Strasbourg,Nice,0.789,1.838,2,2,0.789035,1.83829,19.928571428571427,17.055555555555557
2025-04-13,Saint-Etienne,Brest,1.023,2.014,3,3,1.02329,2.01379,6.2592592592592595,11.0
2025-04-13,Le Havre,Rennes,0.718,3.722,1,5,0.718016,3.72188,7.806451612903226,19.142857142857142
