date,home_team,away_team,home_xg,away_xg,home_goals,away_goals,home_npxg,away_npxg,home_ppda,away_ppda
2023-09-24,Liverpool,West Ham,4.143,1.539,3,1,3.38145,1.53878,6.057142857142857,18.4
2023-09-24,Sheffield United,Newcastle United,0.579,5.108,0,8,0.579392,5.1082,14.92,8.733333333333333
2023-09-30,Aston Villa,Brighton,1.907,1.728,6,1,1.90746,1.72819,9.727272727272727,4.294117647058823
2023-09-30,Everton,Luton,3.654,1.51,1,2,3.65377,1.5102,5.6,12.5
2023-09-30,Manchester United,Crystal Palace,1.554,1.19,0,1,1.55408,1.19015,3.6551724137931036,20.94736842105263
2023-09-30,Newcastle United,Burnley,3.085,0.802,2,0,2.32399,0.801849,10.666666666666666,18.22222222222222
2023-09-30,Bournemouth,Arsenal,0.644,4.074,0,4,0.644443,2.55187,15.0,5.964285714285714
2023-09-30,West Ham,Sheffield United,3.198,0.912,2,0,3.19753,0.911997,14.125,21.266666666666666
2023-09-30,Wolverhampton Wanderers,Manchester City,0.674,0.981,2,1,0.673985,0.98075,16.076923076923077,5.321428571428571
2023-09-30,Tottenham,Liverpool,2.188,1.123,2,1,2.18823,1.12299,7.517241379310345,16.0
2023-10-01,Nottingham Forest,Brentford,0.8,1.759,1,1,0.800317,1.75862,40.875,15.642857142857142
2023-10-02,Fulham,Chelsea,0.889,1.985,0,2,0.889383,1.98461,10.551724137931034,14.44
2023-10-03,Luton,Burnley,1.531,0.92,1,2,1.53058,0.920206,12.846153846153847,8.0
2023-10-07,Luton,Tottenham,0.848,2.379,0,1,0.848118,2.37947,12.0,4.714285714285714
2023-10-07,Burnley,Chelsea,0.957,1.976,1,4,0.956642,1.2145,22.95,7.828571428571428
2023-10-07,Everton,Bournemouth,3.165,0.982,3,0,3.16482,0.981732,7.147058823529412,8.681818181818182
2023-10-07,Fulham,Sheffield United,2.266,0.252,3,1,2.26612,0.251809,6.222222222222222,10.521739130434783
2023-10-07,Manchester United,Brentford,1.294,1.025,2,1,1.29356,1.02509,8.55,8.434782608695652
2023-10-07,Crystal Palace,Nottingham Forest,0.982,1.221,0,0,0.982452,1.22105,16.58823529411765,14.090909090909092
