date,home_team,away_team,home_xg,away_xg,home_goals,away_goals,home_npxg,away_npxg,home_ppda,away_ppda
2023-01-25,Freiburg,Eintracht Frankfurt,1.786,0.262,1,1,1.78609,0.261869,11.892857142857142,8.434782608695652
2023-01-25,Augsburg,Borussia M.Gladbach,0.87,0.512,1,0,0.869679,0.512384,19.9375,12.0
2023-01-25,Werder Bremen,Union Berlin,0.567,1.054,1,2,0.566574,1.05412,16.384615384615383,12.958333333333334
2023-01-27,RasenBallsport Leipzig,VfB Stuttgart,1.591,1.87,2,1,1.59146,1.11187,11.225806451612904,21.72222222222222
2023-01-28,Freiburg,Augsburg,1.922,2.004,3,1,1.92228,1.24661,10.916666666666666,9.272727272727273
2023-01-28,Mainz 05,Bochum,2.868,0.912,5,2,2.86841,0.912111,9.346153846153847,9.533333333333333
2023-01-28,Hoffenheim,Borussia M.Gladbach,1.96,1.799,1,4,1.96043,1.79941,8.419354838709678,12.0
2023-01-28,Hertha Berlin,Union Berlin,0.465,0.884,0,2,0.46457,0.884274,9.88888888888889,6.758620689655173
2023-01-28,Werder Bremen,Wolfsburg,1.801,0.697,2,1,1.04282,0.696581,10.107142857142858,9.5
2023-01-28,Bayern Munich,Eintracht Frankfurt,1.38,0.883,1,1,1.38005,0.882875,8.375,22.05
2023-01-29,Schalke 04,FC Cologne,1.117,0.329,0,0,1.11694,0.329216,8.043478260869565,9.85
2023-01-29,Bayer Leverkusen,Borussia Dortmund,1.845,0.978,0,2,1.84499,0.977834,12.227272727272727,9.6
2023-02-03,Augsburg,Bayer Leverkusen,0.924,0.462,1,0,0.924397,0.461505,10.628571428571428,10.666666666666666
2023-02-04,Borussia Dortmund,Freiburg,2.104,0.244,5,1,2.10421,0.243795,4.956521739130435,21.6
2023-02-04,Union Berlin,Mainz 05,0.978,1.093,2,1,0.978155,0.335053,12.777777777777779,14.066666666666666
2023-02-04,FC Cologne,RasenBallsport Leipzig,0.607,1.0,0,0,0.607143,1.00025,12.821428571428571,9.208333333333334
2023-02-04,Eintracht Frankfurt,Hertha Berlin,2.002,0.94,3,0,1.24472,0.93959,12.65,16.16
2023-02-04,Bochum,Hoffenheim,2.747,0.823,5,2,2.74719,0.82308,7.407407407407407,7.5
2023-02-04,Borussia M.Gladbach,Schalke 04,1.129,1.183,0,0,1.12913,1.18272,14.3125,7.555555555555555
2023-02-05,VfB Stuttgart,Werder Bremen,1.488,0.451,0,2,1.48817,0.45062,13.8125,9.4375
2023-02-05,Wolfsburg,Bayern Munich,2.395,0.569,2,4,2.39463,0.568665,8.263157894736842,21.615384615384617
2023-02-10,Schalke 04,Wolfsburg,0.999,1.397,0,0,0.999355,0.580424,7.8125,5.565217391304348
2023-02-11,Bayern Munich,Bochum,4.376,0.242,3,0,3.61824,0.242356,12.846153846153847,10.088235294117647
2023-02-11,Freiburg,VfB Stuttgart,2.211,1.027,2,1,0.694985,1.02739,11.043478260869565,19.846153846153847
2023-02-11,Mainz 05,Augsburg,4.007,1.455,3,1,4.00745,0.696758,6.296296296296297,9.833333333333334
2023-02-11,Hoffenheim,Bayer Leverkusen,0.782,1.477,1,3,0.781599,1.47655,8.432432432432432,11.692307692307692
2023-02-11,Werder Bremen,Borussia Dortmund,0.587,2.666,0,2,0.587473,2.66556,14.636363636363637,10.285714285714286
2023-02-11,RasenBallsport Leipzig,Union Berlin,0.891,1.041,1,2,0.891399,0.283484,12.857142857142858,17.625
