date,home_team,away_team,home_xg,away_xg,home_goals,away_goals
2023-10-01,Le Havre,Lille,1.058,1.387,0,2
2023-10-01,Lorient,Montpellier,0.8,2.77,0,3
2023-10-01,Rennes,Nantes,2.317,0.903,3,1
2023-10-06,Strasbourg,Nantes,0.945,2.242,1,2
2023-10-07,Metz,Nice,0.264,1.515,0,1
2023-10-07,Reims,Monaco,1.998,1.747,1,3
2023-10-08,Marseille,Le Havre,3.007,0.131,3,0
2023-10-08,Lyon,Lorient,1.379,1.079,3,3
2023-10-08,Brest,Toulouse,1.614,1.239,1,1
2023-10-08,Lens,Lille,2.584,1.343,1,1
2023-10-08,Rennes,Paris Saint Germain,1.344,3.131,1,3
2023-10-20,Le Havre,Lens,1.845,1.963,0,0
2023-10-21,Paris Saint Germain,Strasbourg,2.519,0.224,3,0
2023-10-21,Nice,Marseille,0.829,1.003,1,0
2023-10-22,Lorient,Rennes,0.595,0.941,2,1
2023-10-22,Toulouse,Reims,0.901,0.966,1,1
2023-10-22,Lille,Brest,2.192,0.625,1,0
2023-10-22,Nantes,Montpellier,1.749,0.496,2,0
2023-10-22,Monaco,Metz,1.973,0.721,2,1
2023-10-22,Lyon,Clermont Foot,1.736,1.29,1,2
2023-10-27,Clermont Foot,Nice,0.299,2.159,0,1
2023-10-28,Reims,Lorient,0.982,0.412,1,0
2023-10-28,Lens,Nantes,4.329,1.218,4,0
2023-10-29,Brest,Paris Saint Germain,1.682,2.098,2,3
2023-10-29,Lille,Monaco,0.668,0.902,2,0
2023-10-29,Metz,Le Havre,0.47,0.89,0,0
2023-10-29,Montpellier,Toulouse,3.282,0.878,3,0
2023-10-29,Rennes,Strasbourg,1.11,1.021,1,1
2023-11-03,Paris Saint Germain,Montpellier,1.232,0.584,3,0
2023-11-04,Lorient,Lens,0.522,0.708,0,0
2023-11-04,Marseille,Lille,0.752,0.326,0,0
2023-11-05,Lyon,Metz,1.848,0.667,1,1
2023-11-05,Strasbourg,Clermont Foot,1.56,1.052,0,0
2023-11-05,Toulouse,Le Havre,2.317,1.211,1,2
2023-11-05,Nantes,Reims,1.547,1.743,0,1
2023-11-05,Monaco,Brest,1.117,0.737,2,0
2023-11-05,Nice,Rennes,2.286,0.485,2,0
2023-11-10,Montpellier,Nice,0.651,0.62,0,0
2023-11-11,Reims,Paris Saint Germain,1.544,2.64,0,3
2023-11-11,Le Havre,Monaco,1.126,0.968,0,0
2023-11-12,Lille,Toulouse,2.69,0.417,1,1
2023-11-12,Clermont Foot,Lorient,1.405,0.585,1,0
2023-11-12,Metz,Nantes,0.941,1.754,3,1
2023-11-12,Rennes,Lyon,0.68,2.08,0,1
2023-11-12,Lens,Marseille,1.22,0.724,1,0
2023-11-24,Paris Saint Germain,Monaco,2.613,1.52,5,2
2023-11-25,Clermont Foot,Lens,1.843,2.532,0,3
2023-11-25,Strasbourg,Marseille,1.182,1.367,1,1
2023-11-26,Nice,Toulouse,1.001,1.272,1,0
2023-11-26,Lorient,Metz,1.374,1.854,2,3
2023-11-26,Nantes,Le Havre,1.753,0.226,0,0
2023-11-26,Montpellier,Brest,2.199,2.386,1,3
2023-11-26,Rennes,Reims,1.935,2.249,3,1
2023-11-26,Lyon,Lille,1.712,1.707,0,2
2023-11-29,Montpellier,Clermont Foot,2.515,0.549,1,1
2023-12-01,Reims,Strasbourg,1.932,1.83,2,1
2023-12-02,Lens,Lyon,2.66,3.028,3,2
2023-12-02,Nantes,Nice,1.182,1.232,1,0
2023-12-03,Le Havre,Paris Saint Germain,1.855,1.762,0,2
2023-12-03,Toulouse,Lorient,1.104,0.646,1,1
2023-12-03,Monaco,Montpellier,2.46,1.186,2,0
2023-12-03,Brest,Clermont Foot,1.302,0.605,3,0
2023-12-03,Lille,Metz,3.044,1.858,2,0
2023-12-03,Marseille,Rennes,0.914,0.484,2,0
2023-12-06,Marseille,Lyon,1.827,0.236,3,0
2023-12-07,Brest,Strasbourg,0.993,1.268,1,1
2023-12-08,Montpellier,Lens,1.349,1.613,0,0
2023-12-09,Rennes,Monaco,2.146,1.097,1,2
2023-12-09,Paris Saint Germain,Nantes,2.156,0.484,2,1
2023-12-10,Nice,Reims,1.275,1.133,2,1
2023-12-10,Strasbourg,Le Havre,1.509,1.622,2,1
2023-12-10,Clermont Foot,Lille,1.112,0.635,0,0
2023-12-10,Metz,Brest,0.632,0.22,0,1
2023-12-10,Lyon,Toulouse,3.138,1.602,3,0
2023-12-10,Lorient,Marseille,2.018,2.887,2,4
2023-12-15,Monaco,Lyon,1.403,0.739,0,1
2023-12-16,Le Havre,Nice,1.926,1.641,3,1
2023-12-16,Lens,Reims,1.268,0.876,2,0
2023-12-17,Nantes,Brest,1.39,1.806,0,2
2023-12-17,Toulouse,Rennes,0.686,1.082,0,0
2023-12-17,Lorient,Strasbourg,1.171,1.761,1,2
2023-12-17,Metz,Montpellier,0.85,0.766,0,1
2023-12-17,Marseille,Clermont Foot,2.627,0.131,2,1
2023-12-17,Lille,Paris Saint Germain,1.908,1.393,1,1
2023-12-20,Paris Saint Germain,Metz,2.182,0.149,3,1
2023-12-20,Strasbourg,Lille,0.805,0.882,2,1
2023-12-20,Toulouse,Monaco,1.589,2.266,1,2
2023-12-20,Lyon,Nantes,2.111,0.352,1,0
2023-12-20,Nice,Lens,2.958,0.539,2,0
2023-12-20,Clermont Foot,Rennes,0.756,2.317,1,3
2023-12-20,Reims,Le Havre,1.425,0.46,1,0
2023-12-20,Montpellier,Marseille,1.511,1.203,1,1
2023-12-20,Brest,Lorient,1.591,0.457,4,0
2024-01-12,Marseille,Strasbourg,1.569,1.15,1,1
2024-01-13,Monaco,Reims,1.026,1.916,1,3
2024-01-13,Rennes,Nice,1.825,0.806,2,0
2024-01-14,Lille,Lorient,3.056,0.123,3,0
2024-01-14,Nantes,Clermont Foot,1.639,1.222,1,2
2024-01-14,Metz,Toulouse,0.559,0.952,0,1
2024-01-14,Brest,Montpellier,4.347,0.463,2,0
2024-01-14,Le Havre,Lyon,1.473,0.873,3,1
2024-01-14,Lens,Paris Saint Germain,2.682,1.804,0,2
2024-01-26,Lyon,Rennes,0.965,1.375,2,3
2024-01-27,Nice,Metz,1.975,0.12,1,0
2024-01-27,Marseille,Monaco,3.462,0.372,2,2
2024-01-28,Montpellier,Lille,1.377,0.623,0,0
2024-01-28,Lorient,Le Havre,1.634,1.357,3,3
2024-01-28,Clermont Foot,Strasbourg,1.53,1.317,1,1
2024-01-28,Reims,Nantes,1.214,1.41,0,0
2024-01-28,Toulouse,Lens,2.421,1.171,0,2
2024-01-28,Paris Saint Germain,Brest,1.898,1.073,2,2
2024-02-02,Strasbourg,Paris Saint Germain,2.579,1.907,1,2
2024-02-03,Rennes,Montpellier,2.211,0.798,2,1
2024-02-03,Nantes,Lens,0.712,1.638,0,1
2024-02-04,Monaco,Le Havre,1.485,0.149,1,1
2024-02-04,Lille,Clermont Foot,2.442,0.811,4,0
2024-02-04,Reims,Toulouse,2.024,1.742,2,3
2024-02-04,Metz,Lorient,0.823,1.372,1,2
2024-02-04,Brest,Nice,0.876,0.673,0,0
2024-02-04,Lyon,Marseille,1.922,0.511,1,0
2024-02-09,Marseille,Metz,2.395,0.955,1,1
2024-02-10,Lens,Strasbourg,1.92,1.667,3,1
2024-02-10,Paris Saint Germain,Lille,2.431,1.483,3,1
2024-02-11,Le Havre,Rennes,1.374,1.187,0,1
2024-02-11,Toulouse,Nantes,0.893,0.498,1,2
2024-02-11,Lorient,Reims,2.29,1.17,2,0
2024-02-11,Clermont Foot,Brest,1.197,1.357,1,1
2024-02-11,Montpellier,Lyon,1.781,1.298,1,2
2024-02-11,Nice,Monaco,2.165,2.065,2,3
2024-02-16,Lyon,Nice,0.801,0.685,1,0
2024-02-17,Lille,Le Havre,4.233,0.297,3,0
2024-02-17,Nantes,Paris Saint Germain,2.136,1.719,0,2
2024-02-18,Strasbourg,Lorient,1.719,2.137,1,3
2024-02-18,Rennes,Clermont Foot,4.272,0.755,3,1
2024-02-18,Monaco,Toulouse,1.695,1.578,1,2
2024-02-18,Montpellier,Metz,3.047,0.929,3,0
2024-02-18,Reims,Lens,1.041,1.46,1,1
2024-02-18,Brest,Marseille,1.799,0.496,1,0
2024-02-23,Metz,Lyon,1.77,1.257,1,2
2024-02-24,Lorient,Nantes,0.621,0.332,0,1
2024-02-24,Strasbourg,Brest,0.147,1.756,0,3
2024-02-25,Lens,Monaco,2.863,2.33,2,3
2024-02-25,Le Havre,Reims,1.718,3.17,1,2
2024-02-25,Nice,Clermont Foot,1.97,2.463,0,0
2024-02-25,Toulouse,Lille,1.958,0.599,3,1
2024-02-25,Paris Saint Germain,Rennes,1.887,0.982,1,1
2024-02-25,Marseille,Montpellier,2.912,1.096,4,1
2024-03-01,Monaco,Paris Saint Germain,2.442,1.847,0,0
2024-03-02,Reims,Lille,0.534,1.083,0,1
2024-03-02,Clermont Foot,Marseille,0.737,3.069,1,5
2024-03-03,Toulouse,Nice,1.501,1.912,2,1
2024-03-03,Nantes,Metz,0.963,2.364,0,2
2024-03-03,Montpellier,Strasbourg,1.554,1.616,2,2
2024-03-03,Brest,Le Havre,1.249,0.427,1,0
2024-03-03,Rennes,Lorient,1.488,1.946,1,2
2024-03-03,Lyon,Lens,2.132,3.353,0,3
2024-03-08,Nice,Montpellier,1.51,1.67,1,2
2024-03-09,Lorient,Lyon,0.279,2.379,0,2
2024-03-09,Lens,Brest,0.751,0.523,1,0
2024-03-10,Paris Saint Germain,Reims,1.535,1.519,2,2
2024-03-10,Strasbourg,Monaco,0.268,1.328,0,1
2024-03-10,Le Havre,Toulouse,1.25,0.212,1,0
2024-03-10,Metz,Clermont Foot,1.828,0.625,1,0
2024-03-10,Lille,Rennes,2.476,1.211,2,2
2024-03-10,Marseille,Nantes,2.037,0.651,2,0
2024-03-15,Toulouse,Lyon,2.059,1.498,2,3
2024-03-16,Nantes,Strasbourg,0.709,1.888,1,3
2024-03-16,Lens,Nice,1.363,1.807,1,3
2024-03-17,Brest,Lille,1.428,0.846,1,1
2024-03-17,Monaco,Lorient,3.433,0.753,2,2
2024-03-17,Clermont Foot,Le Havre,1.179,1.139,2,1
2024-03-17,Reims,Metz,1.58,1.124,2,1
2024-03-17,Rennes,Marseille,1.592,0.74,2,0
2024-03-17,Montpellier,Paris Saint Germain,2.518,2.243,2,6
2024-03-29,Lille,Lens,1.602,0.742,2,1
2024-03-30,Metz,Monaco,1.763,2.862,2,5
2024-03-30,Lyon,Reims,2.125,1.485,1,1
2024-03-31,Lorient,Brest,1.411,0.43,0,1
2024-03-31,Nice,Nantes,1.211,1.794,1,2
2024-03-31,Clermont Foot,Toulouse,0.897,2.303,0,3
2024-03-31,Le Havre,Montpellier,0.691,1.818,0,2
2024-03-31,Strasbourg,Rennes,2.458,0.913,2,0
2024-03-31,Marseille,Paris Saint Germain,1.026,1.74,0,2
2024-04-05,Lille,Marseille,1.947,0.85,3,1
2024-04-06,Lens,Le Havre,1.031,1.548,1,1
2024-04-06,Paris Saint Germain,Clermont Foot,2.574,0.281,1,1
2024-04-07,Brest,Metz,4.516,2.08,4,3
2024-04-07,Toulouse,Strasbourg,0.825,0.582,0,0
2024-04-07,Reims,Nice,0.538,1.922,0,0
2024-04-07,Montpellier,Lorient,2.689,1.748,2,0
2024-04-07,Monaco,Rennes,1.605,1.665,1,0
2024-04-07,Nantes,Lyon,1.103,2.91,1,3
2024-04-12,Metz,Lens,0.803,1.909,2,1
2024-04-13,Strasbourg,Reims,2.305,0.739,3,1
2024-04-13,Rennes,Toulouse,0.878,0.784,1,2
2024-04-14,Le Havre,Nantes,1.603,0.756,0,1
2024-04-14,Clermont Foot,Montpellier,1.369,1.714,1,1
2024-04-14,Lyon,Brest,1.848,1.718,4,3
2024-04-19,Nice,Lorient,2.513,0.562,3,0
2024-04-20,Nantes,Rennes,0.159,2.382,0,3
2024-04-20,Lens,Clermont Foot,2.807,0.617,1,0
2024-04-21,Lille,Strasbourg,1.263,0.949,1,0
2024-04-21,Reims,Montpellier,1.319,1.356,1,2
2024-04-21,Le Havre,Metz,0.649,1.502,0,1
2024-04-21,Brest,Monaco,0.641,1.307,0,2
2024-04-21,Toulouse,Marseille,0.655,1.065,2,2
2024-04-21,Paris Saint Germain,Lyon,3.091,0.667,4,1
2024-04-24,Lorient,Paris Saint Germain,1.036,1.978,1,4
2024-04-24,Marseille,Nice,1.777,1.288,2,2
2024-04-24,Monaco,Lille,2.215,1.282,1,0
2024-04-26,Montpellier,Nantes,0.68,1.708,1,1
2024-04-27,Paris Saint Germain,Le Havre,2.258,1.213,3,3
2024-04-28,Metz,Lille,1.282,0.882,1,2
2024-04-28,Strasbourg,Nice,1.042,1.898,1,3
2024-04-28,Lorient,Toulouse,1.357,2.235,1,2
2024-04-28,Clermont Foot,Reims,2.568,0.875,4,1
2024-04-28,Rennes,Brest,2.342,2.187,4,5
2024-04-28,Lyon,Monaco,2.641,2.046,3,2
2024-04-28,Marseille,Lens,1.773,1.251,2,1
2024-05-03,Toulouse,Montpellier,1.986,0.66,1,2
2024-05-03,Lens,Lorient,2.302,0.46,2,0
2024-05-04,Le Havre,Strasbourg,2.563,0.632,3,1
2024-05-04,Monaco,Clermont Foot,3.445,1.015,4,1
2024-05-04,Metz,Rennes,0.829,2.018,2,3
2024-05-04,Brest,Nantes,0.621,1.336,0,0
2024-05-06,Lille,Lyon,1.125,2.43,3,4
2024-05-10,Nice,Le Havre,1.936,0.428,1,0
2024-05-10,Brest,Reims,1.348,0.432,1,1
2024-05-12,Paris Saint Germain,Toulouse,1.504,1.711,1,3
2024-05-12,Strasbourg,Metz,1.387,0.897,2,1
2024-05-12,Rennes,Lens,2.152,0.411,1,1
2024-05-12,Marseille,Lorient,3.969,1.086,3,1
2024-05-12,Clermont Foot,Lyon,1.177,0.39,0,1
2024-05-12,Nantes,Lille,0.81,1.409,1,2
2024-05-12,Montpellier,Monaco,1.13,2.316,0,2
2024-05-15,Nice,Paris Saint Germain,1.955,1.445,1,2
2024-05-15,Reims,Marseille,0.879,1.813,1,0
2024-05-19,Metz,Paris Saint Germain,1.207,2.929,0,2
2024-05-19,Lens,Montpellier,5.386,1.115,2,2
2024-05-19,Le Havre,Marseille,2.323,2.321,1,2
2024-05-19,Lyon,Strasbourg,3.267,1.125,2,1
2024-05-19,Reims,Rennes,1.39,1.256,2,1
2024-05-19,Lille,Nice,1.599,1.329,2,2
2024-05-19,Lorient,Clermont Foot,4.92,0.737,5,0
2024-05-19,Monaco,Nantes,1.853,0.886,4,0
2024-05-19,Toulouse,Brest,0.984,1.029,0,3
