date,home_team,away_team,home_xg,away_xg,home_goals,away_goals,home_npxg,away_npxg,home_ppda,away_ppda
2023-10-08,Frosinone,Verona,1.92,0.506,2,1,1.91977,0.506291,11.0,12.363636363636363
2023-10-08,Lazio,Atalanta,1.65,1.002,3,2,1.65045,1.0016,14.333333333333334,19.066666666666666
2023-10-08,Cagliari,Roma,1.763,3.333,1,4,1.00138,3.3327,11.529411764705882,18.071428571428573
2023-10-08,Napoli,Fiorentina,1.774,1.769,1,3,1.01288,1.76863,17.4,14.52
2023-10-21,Verona,Napoli,0.872,2.655,1,3,0.87241,2.65531,29.3,7.458333333333333
2023-10-21,Torino,Inter,0.597,2.443,0,3,0.596799,1.68123,14.2,13.375
2023-10-21,Sassuolo,Lazio,0.319,2.936,0,2,0.319165,2.93562,18.105263157894736,14.26086956521739
2023-10-22,Roma,Monza,2.533,0.424,1,0,2.53278,0.423669,11.0,13.4
2023-10-22,Bologna,Frosinone,1.633,1.428,2,1,1.63336,0.666556,13.0625,14.947368421052632
2023-10-22,Salernitana,Cagliari,1.333,1.496,2,2,0.572035,1.4958,11.411764705882353,8.736842105263158
2023-10-22,Atalanta,Genoa,1.971,1.042,2,0,1.97081,1.04166,10.045454545454545,25.166666666666668
2023-10-22,AC Milan,Juventus,0.239,1.806,0,1,0.238518,1.80571,12.052631578947368,13.210526315789474
2023-10-23,Udinese,Lecce,2.582,0.808,1,1,1.82054,0.808325,13.470588235294118,6.739130434782608
2023-10-23,Fiorentina,Empoli,0.764,1.795,0,2,0.764401,1.79488,5.2727272727272725,13.347826086956522
2023-10-27,Genoa,Salernitana,0.407,0.779,1,0,0.40726,0.778619,8.791666666666666,9.923076923076923
2023-10-28,Sassuolo,Bologna,0.865,0.83,1,1,0.864789,0.829724,16.6,9.4
2023-10-28,Lecce,Torino,0.462,1.332,0,1,0.462357,1.33241,10.590909090909092,10.210526315789474
2023-10-28,Juventus,Verona,3.648,0.319,1,0,3.64831,0.318759,15.210526315789474,17.11764705882353
2023-10-29,Cagliari,Frosinone,4.075,1.296,4,3,3.31342,1.29593,16.473684210526315,11.125
2023-10-29,Monza,Udinese,0.403,1.056,1,1,0.40283,1.05616,10.727272727272727,16.85
2023-10-29,Inter,Roma,2.253,0.495,1,0,2.25314,0.495306,8.12,31.444444444444443
2023-10-29,Napoli,AC Milan,1.503,2.375,2,2,1.50253,2.37489,13.0,12.947368421052632
2023-10-30,Empoli,Atalanta,0.272,2.192,0,3,0.271851,2.19175,12.0,11.947368421052632
2023-10-30,Lazio,Fiorentina,2.362,0.389,1,0,1.60048,0.389451,16.57894736842105,10.964285714285714
2023-11-03,Bologna,Lazio,0.698,0.462,1,0,0.698258,0.462021,16.105263157894736,12.451612903225806
2023-11-04,Salernitana,Napoli,0.322,1.677,0,2,0.322231,1.67658,11.923076923076923,6.117647058823529
2023-11-04,Atalanta,Inter,1.361,1.396,1,2,1.36089,0.635122,14.944444444444445,15.263157894736842
2023-11-04,AC Milan,Udinese,1.285,2.105,0,1,1.28493,1.3436,4.6521739130434785,21.0
2023-11-05,Verona,Monza,1.127,1.39,1,3,1.12724,1.39014,41.125,12.8125
2023-11-05,Cagliari,Genoa,1.269,0.67,2,1,1.26944,0.669834,18.764705882352942,11.166666666666666
2023-11-05,Roma,Lecce,2.552,1.203,2,1,1.79047,1.20256,5.9655172413793105,13.666666666666666
2023-11-05,Fiorentina,Juventus,0.675,0.856,0,1,0.675388,0.855784,8.0,8.5
2023-11-06,Frosinone,Empoli,0.804,1.871,2,1,0.80376,1.87117,12.928571428571429,17.529411764705884
2023-11-06,Torino,Sassuolo,3.434,0.499,2,1,3.43408,0.499189,11.5,20.142857142857142
2023-11-10,Sassuolo,Salernitana,2.468,0.947,2,2,2.4684,0.946956,6.481481481481482,13.68421052631579
2023-11-10,Genoa,Verona,2.042,0.246,1,0,2.04226,0.2458,10.08695652173913,10.368421052631579
2023-11-11,Lecce,AC Milan,1.99,2.224,2,2,1.99035,2.22404,10.222222222222221,7.8
2023-11-11,Juventus,Cagliari,3.042,0.478,2,1,3.04248,0.477922,10.222222222222221,26.857142857142858
2023-11-11,Monza,Torino,1.166,0.82,1,1,1.16628,0.819686,20.8,7.4375
