match_id,date,season,league,league_name,home_team,away_team,home_goals,away_goals,result,matchday,stage
441789,2023-08-18,2023,BL1,Bundesliga,Bremen,Bayern,0,4,A,1,REGULAR_SEASON
441792,2023-08-19,2023,BL1,Bundesliga,Leverkusen,RB Leipzig,3,2,H,1,REGULAR_SEASON
441794,2023-08-19,2023,BL1,Bundesliga,Wolfsburg,Heidenheim,2,0,H,1,REGULAR_SEASON
441795,2023-08-19,2023,BL1,Bundesliga,Hoffenheim,Freiburg,1,2,A,1,REGULAR_SEASON
441796,2023-08-19,2023,BL1,Bundesliga,Augsburg,M'gladbach,4,4,D,1,REGULAR_SEASON
441797,2023-08-19,2023,BL1,Bundesliga,Stuttgart,Bochum,5,0,H,1,REGULAR_SEASON
441790,2023-08-19,2023,BL1,Bundesliga,Dortmund,1. FC Köln,1,0,H,1,REGULAR_SEASON
441791,2023-08-20,2023,BL1,Bundesliga,Union Berlin,Mainz,4,1,H,1,REGULAR_SEASON
441793,2023-08-20,2023,BL1,Bundesliga,Frankfurt,Darmstadt,1,0,H,1,REGULAR_SEASON
441799,2023-08-25,2023,BL1,Bundesliga,RB Leipzig,Stuttgart,5,1,H,2,REGULAR_SEASON
441800,2023-08-26,2023,BL1,Bundesliga,Freiburg,Bremen,1,0,H,2,REGULAR_SEASON
441803,2023-08-26,2023,BL1,Bundesliga,1. FC Köln,Wolfsburg,1,2,A,2,REGULAR_SEASON
441804,2023-08-26,2023,BL1,Bundesliga,Bochum,Dortmund,1,1,D,2,REGULAR_SEASON
441805,2023-08-26,2023,BL1,Bundesliga,Heidenheim,Hoffenheim,2,3,A,2,REGULAR_SEASON
441806,2023-08-26,2023,BL1,Bundesliga,Darmstadt,Union Berlin,1,4,A,2,REGULAR_SEASON
441802,2023-08-26,2023,BL1,Bundesliga,M'gladbach,Leverkusen,0,3,A,2,REGULAR_SEASON
441801,2023-08-27,2023,BL1,Bundesliga,Mainz,Frankfurt,1,1,D,2,REGULAR_SEASON
441798,2023-08-27,2023,BL1,Bundesliga,Bayern,Augsburg,3,1,H,2,REGULAR_SEASON
441807,2023-09-01,2023,BL1,Bundesliga,Dortmund,Heidenheim,2,2,D,3,REGULAR_SEASON
441809,2023-09-02,2023,BL1,Bundesliga,Leverkusen,Darmstadt,5,1,H,3,REGULAR_SEASON
441812,2023-09-02,2023,BL1,Bundesliga,Hoffenheim,Wolfsburg,3,1,H,3,REGULAR_SEASON
441813,2023-09-02,2023,BL1,Bundesliga,Bremen,Mainz,4,0,H,3,REGULAR_SEASON
441814,2023-09-02,2023,BL1,Bundesliga,Augsburg,Bochum,2,2,D,3,REGULAR_SEASON
441815,2023-09-02,2023,BL1,Bundesliga,Stuttgart,Freiburg,5,0,H,3,REGULAR_SEASON
441811,2023-09-02,2023,BL1,Bundesliga,M'gladbach,Bayern,1,2,A,3,REGULAR_SEASON
441810,2023-09-03,2023,BL1,Bundesliga,Frankfurt,1. FC Köln,1,1,D,3,REGULAR_SEASON
441808,2023-09-03,2023,BL1,Bundesliga,Union Berlin,RB Leipzig,0,3,A,3,REGULAR_SEASON
441816,2023-09-15,2023,BL1,Bundesliga,Bayern,Leverkusen,2,2,D,4,REGULAR_SEASON
441817,2023-09-16,2023,BL1,Bundesliga,RB Leipzig,Augsburg,3,0,H,4,REGULAR_SEASON
441818,2023-09-16,2023,BL1,Bundesliga,Freiburg,Dortmund,2,4,A,4,REGULAR_SEASON
441819,2023-09-16,2023,BL1,Bundesliga,Wolfsburg,Union Berlin,2,1,H,4,REGULAR_SEASON
441820,2023-09-16,2023,BL1,Bundesliga,Mainz,Stuttgart,1,3,A,4,REGULAR_SEASON
441821,2023-09-16,2023,BL1,Bundesliga,1. FC Köln,Hoffenheim,1,3,A,4,REGULAR_SEASON
441822,2023-09-16,2023,BL1,Bundesliga,Bochum,Frankfurt,1,1,D,4,REGULAR_SEASON
441823,2023-09-17,2023,BL1,Bundesliga,Heidenheim,Bremen,4,2,H,4,REGULAR_SEASON
441824,2023-09-17,2023,BL1,Bundesliga,Darmstadt,M'gladbach,3,3,D,4,REGULAR_SEASON
441833,2023-09-22,2023,BL1,Bundesliga,Stuttgart,Darmstadt,3,1,H,5,REGULAR_SEASON
441825,2023-09-23,2023,BL1,Bundesliga,Bayern,Bochum,7,0,H,5,REGULAR_SEASON
441826,2023-09-23,2023,BL1,Bundesliga,Dortmund,Wolfsburg,1,0,H,5,REGULAR_SEASON
441827,2023-09-23,2023,BL1,Bundesliga,Union Berlin,Hoffenheim,0,2,A,5,REGULAR_SEASON
441830,2023-09-23,2023,BL1,Bundesliga,M'gladbach,RB Leipzig,0,1,A,5,REGULAR_SEASON
441832,2023-09-23,2023,BL1,Bundesliga,Augsburg,Mainz,2,1,H,5,REGULAR_SEASON
441831,2023-09-23,2023,BL1,Bundesliga,Bremen,1. FC Köln,2,1,H,5,REGULAR_SEASON
441828,2023-09-24,2023,BL1,Bundesliga,Leverkusen,Heidenheim,4,1,H,5,REGULAR_SEASON
441829,2023-09-24,2023,BL1,Bundesliga,Frankfurt,Freiburg,0,0,D,5,REGULAR_SEASON
441839,2023-09-29,2023,BL1,Bundesliga,Hoffenheim,Dortmund,1,3,A,6,REGULAR_SEASON
441836,2023-09-30,2023,BL1,Bundesliga,Wolfsburg,Frankfurt,2,0,H,6,REGULAR_SEASON
441837,2023-09-30,2023,BL1,Bundesliga,Mainz,Leverkusen,0,3,A,6,REGULAR_SEASON
441838,2023-09-30,2023,BL1,Bundesliga,1. FC Köln,Stuttgart,0,2,A,6,REGULAR_SEASON
441840,2023-09-30,2023,BL1,Bundesliga,Bochum,M'gladbach,1,3,A,6,REGULAR_SEASON
441841,2023-09-30,2023,BL1,Bundesliga,Heidenheim,Union Berlin,1,0,H,6,REGULAR_SEASON
441834,2023-09-30,2023,BL1,Bundesliga,RB Leipzig,Bayern,2,2,D,6,REGULAR_SEASON
441842,2023-10-01,2023,BL1,Bundesliga,Darmstadt,Bremen,4,2,H,6,REGULAR_SEASON
441835,2023-10-01,2023,BL1,Bundesliga,Freiburg,Augsburg,2,0,H,6,REGULAR_SEASON
441848,2023-10-06,2023,BL1,Bundesliga,M'gladbach,Mainz,2,2,D,7,REGULAR_SEASON
441844,2023-10-07,2023,BL1,Bundesliga,Dortmund,Union Berlin,4,2,H,7,REGULAR_SEASON
441845,2023-10-07,2023,BL1,Bundesliga,RB Leipzig,Bochum,0,0,D,7,REGULAR_SEASON
441850,2023-10-07,2023,BL1,Bundesliga,Augsburg,Darmstadt,1,2,A,7,REGULAR_SEASON
441851,2023-10-07,2023,BL1,Bundesliga,Stuttgart,Wolfsburg,3,1,H,7,REGULAR_SEASON
441849,2023-10-07,2023,BL1,Bundesliga,Bremen,Hoffenheim,2,3,A,7,REGULAR_SEASON
441846,2023-10-08,2023,BL1,Bundesliga,Leverkusen,1. FC Köln,3,0,H,7,REGULAR_SEASON
441843,2023-10-08,2023,BL1,Bundesliga,Bayern,Freiburg,3,0,H,7,REGULAR_SEASON
441847,2023-10-08,2023,BL1,Bundesliga,Frankfurt,Heidenheim,2,0,H,7,REGULAR_SEASON
441852,2023-10-20,2023,BL1,Bundesliga,Dortmund,Bremen,1,0,H,8,REGULAR_SEASON
441858,2023-10-21,2023,BL1,Bundesliga,Hoffenheim,Frankfurt,1,3,A,8,REGULAR_SEASON
441860,2023-10-21,2023,BL1,Bundesliga,Darmstadt,RB Leipzig,1,3,A,8,REGULAR_SEASON
441853,2023-10-21,2023,BL1,Bundesliga,Union Berlin,Stuttgart,0,3,A,8,REGULAR_SEASON
441854,2023-10-21,2023,BL1,Bundesliga,Freiburg,Bochum,2,1,H,8,REGULAR_SEASON
441855,2023-10-21,2023,BL1,Bundesliga,Wolfsburg,Leverkusen,1,2,A,8,REGULAR_SEASON
441856,2023-10-21,2023,BL1,Bundesliga,Mainz,Bayern,1,3,A,8,REGULAR_SEASON
441857,2023-10-22,2023,BL1,Bundesliga,1. FC Köln,M'gladbach,3,1,H,8,REGULAR_SEASON
441859,2023-10-22,2023,BL1,Bundesliga,Heidenheim,Augsburg,2,5,A,8,REGULAR_SEASON
441867,2023-10-27,2023,BL1,Bundesliga,Bochum,Mainz,2,2,D,9,REGULAR_SEASON
441861,2023-10-28,2023,BL1,Bundesliga,Bayern,Darmstadt,8,0,H,9,REGULAR_SEASON
441865,2023-10-28,2023,BL1,Bundesliga,M'gladbach,Heidenheim,2,1,H,9,REGULAR_SEASON
441866,2023-10-28,2023,BL1,Bundesliga,Bremen,Union Berlin,2,0,H,9,REGULAR_SEASON
441868,2023-10-28,2023,BL1,Bundesliga,Augsburg,Wolfsburg,3,2,H,9,REGULAR_SEASON
441869,2023-10-28,2023,BL1,Bundesliga,Stuttgart,Hoffenheim,2,3,A,9,REGULAR_SEASON
441862,2023-10-28,2023,BL1,Bundesliga,RB Leipzig,1. FC Köln,6,0,H,9,REGULAR_SEASON
441864,2023-10-29,2023,BL1,Bundesliga,Frankfurt,Dortmund,3,3,D,9,REGULAR_SEASON
441863,2023-10-29,2023,BL1,Bundesliga,Leverkusen,Freiburg,2,1,H,9,REGULAR_SEASON
441878,2023-11-03,2023,BL1,Bundesliga,Darmstadt,Bochum,1,2,A,10,REGULAR_SEASON
441871,2023-11-04,2023,BL1,Bundesliga,Union Berlin,Frankfurt,0,3,A,10,REGULAR_SEASON
441872,2023-11-04,2023,BL1,Bundesliga,Freiburg,M'gladbach,3,3,D,10,REGULAR_SEASON
441874,2023-11-04,2023,BL1,Bundesliga,Mainz,RB Leipzig,2,0,H,10,REGULAR_SEASON
441875,2023-11-04,2023,BL1,Bundesliga,1. FC Köln,Augsburg,1,1,D,10,REGULAR_SEASON
441876,2023-11-04,2023,BL1,Bundesliga,Hoffenheim,Leverkusen,2,3,A,10,REGULAR_SEASON
441870,2023-11-04,2023,BL1,Bundesliga,Dortmund,Bayern,0,4,A,10,REGULAR_SEASON
441873,2023-11-05,2023,BL1,Bundesliga,Wolfsburg,Bremen,2,2,D,10,REGULAR_SEASON
441877,2023-11-05,2023,BL1,Bundesliga,Heidenheim,Stuttgart,2,0,H,10,REGULAR_SEASON
441882,2023-11-10,2023,BL1,Bundesliga,M'gladbach,Wolfsburg,4,0,H,11,REGULAR_SEASON
441879,2023-11-11,2023,BL1,Bundesliga,Bayern,Heidenheim,4,2,H,11,REGULAR_SEASON
441885,2023-11-11,2023,BL1,Bundesliga,Augsburg,Hoffenheim,1,1,D,11,REGULAR_SEASON
441886,2023-11-11,2023,BL1,Bundesliga,Stuttgart,Dortmund,2,1,H,11,REGULAR_SEASON
441887,2023-11-11,2023,BL1,Bundesliga,Darmstadt,Mainz,0,0,D,11,REGULAR_SEASON
441884,2023-11-11,2023,BL1,Bundesliga,Bochum,1. FC Köln,1,1,D,11,REGULAR_SEASON
441881,2023-11-12,2023,BL1,Bundesliga,Leverkusen,Union Berlin,4,0,H,11,REGULAR_SEASON
441883,2023-11-12,2023,BL1,Bundesliga,Bremen,Frankfurt,2,2,D,11,REGULAR_SEASON
441880,2023-11-12,2023,BL1,Bundesliga,RB Leipzig,Freiburg,3,1,H,11,REGULAR_SEASON
441893,2023-11-24,2023,BL1,Bundesliga,1. FC Köln,Bayern,0,1,A,12,REGULAR_SEASON
441888,2023-11-25,2023,BL1,Bundesliga,Dortmund,M'gladbach,4,2,H,12,REGULAR_SEASON
441889,2023-11-25,2023,BL1,Bundesliga,Union Berlin,Augsburg,1,1,D,12,REGULAR_SEASON
441890,2023-11-25,2023,BL1,Bundesliga,Freiburg,Darmstadt,1,1,D,12,REGULAR_SEASON
441892,2023-11-25,2023,BL1,Bundesliga,Wolfsburg,RB Leipzig,2,1,H,12,REGULAR_SEASON
441895,2023-11-25,2023,BL1,Bundesliga,Bremen,Leverkusen,0,3,A,12,REGULAR_SEASON
441891,2023-11-25,2023,BL1,Bundesliga,Frankfurt,Stuttgart,1,2,A,12,REGULAR_SEASON
441896,2023-11-26,2023,BL1,Bundesliga,Heidenheim,Bochum,0,0,D,12,REGULAR_SEASON
441894,2023-11-26,2023,BL1,Bundesliga,Hoffenheim,Mainz,1,1,D,12,REGULAR_SEASON
441905,2023-12-01,2023,BL1,Bundesliga,Darmstadt,1. FC Köln,0,1,A,13,REGULAR_SEASON
441898,2023-12-02,2023,BL1,Bundesliga,RB Leipzig,Heidenheim,2,1,H,13,REGULAR_SEASON
441901,2023-12-02,2023,BL1,Bundesliga,M'gladbach,Hoffenheim,2,1,H,13,REGULAR_SEASON
441902,2023-12-02,2023,BL1,Bundesliga,Bochum,Wolfsburg,3,1,H,13,REGULAR_SEASON
441904,2023-12-02,2023,BL1,Bundesliga,Stuttgart,Bremen,2,0,H,13,REGULAR_SEASON
441900,2023-12-03,2023,BL1,Bundesliga,Mainz,Freiburg,0,1,A,13,REGULAR_SEASON
441899,2023-12-03,2023,BL1,Bundesliga,Leverkusen,Dortmund,1,1,D,13,REGULAR_SEASON
441903,2023-12-03,2023,BL1,Bundesliga,Augsburg,Frankfurt,2,1,H,13,REGULAR_SEASON
441911,2023-12-08,2023,BL1,Bundesliga,Hoffenheim,Bochum,3,1,H,14,REGULAR_SEASON
441907,2023-12-09,2023,BL1,Bundesliga,Union Berlin,M'gladbach,3,1,H,14,REGULAR_SEASON
441908,2023-12-09,2023,BL1,Bundesliga,Frankfurt,Bayern,5,1,H,14,REGULAR_SEASON
441909,2023-12-09,2023,BL1,Bundesliga,Wolfsburg,Freiburg,0,1,A,14,REGULAR_SEASON
441912,2023-12-09,2023,BL1,Bundesliga,Bremen,Augsburg,2,0,H,14,REGULAR_SEASON
441914,2023-12-09,2023,BL1,Bundesliga,Heidenheim,Darmstadt,3,2,H,14,REGULAR_SEASON
441906,2023-12-09,2023,BL1,Bundesliga,Dortmund,RB Leipzig,2,3,A,14,REGULAR_SEASON
441913,2023-12-10,2023,BL1,Bundesliga,Stuttgart,Leverkusen,1,1,D,14,REGULAR_SEASON
441910,2023-12-10,2023,BL1,Bundesliga,1. FC Köln,Mainz,0,0,D,14,REGULAR_SEASON
441920,2023-12-15,2023,BL1,Bundesliga,M'gladbach,Bremen,2,2,D,15,REGULAR_SEASON
441919,2023-12-16,2023,BL1,Bundesliga,Mainz,Heidenheim,0,1,A,15,REGULAR_SEASON
441921,2023-12-16,2023,BL1,Bundesliga,Bochum,Union Berlin,3,0,H,15,REGULAR_SEASON
441922,2023-12-16,2023,BL1,Bundesliga,Augsburg,Dortmund,1,1,D,15,REGULAR_SEASON
441923,2023-12-16,2023,BL1,Bundesliga,Darmstadt,Wolfsburg,0,1,A,15,REGULAR_SEASON
441916,2023-12-16,2023,BL1,Bundesliga,RB Leipzig,Hoffenheim,3,1,H,15,REGULAR_SEASON
441917,2023-12-17,2023,BL1,Bundesliga,Freiburg,1. FC Köln,2,0,H,15,REGULAR_SEASON
441918,2023-12-17,2023,BL1,Bundesliga,Leverkusen,Frankfurt,3,0,H,15,REGULAR_SEASON
441915,2023-12-17,2023,BL1,Bundesliga,Bayern,Stuttgart,3,0,H,15,REGULAR_SEASON
441930,2023-12-19,2023,BL1,Bundesliga,Bremen,RB Leipzig,1,1,D,16,REGULAR_SEASON
441924,2023-12-19,2023,BL1,Bundesliga,Dortmund,Mainz,1,1,D,16,REGULAR_SEASON
441929,2023-12-19,2023,BL1,Bundesliga,Hoffenheim,Darmstadt,3,3,D,16,REGULAR_SEASON
441925,2023-12-20,2023,BL1,Bundesliga,Union Berlin,1. FC Köln,2,0,H,16,REGULAR_SEASON
441926,2023-12-20,2023,BL1,Bundesliga,Leverkusen,Bochum,4,0,H,16,REGULAR_SEASON
441927,2023-12-20,2023,BL1,Bundesliga,Frankfurt,M'gladbach,2,1,H,16,REGULAR_SEASON
441928,2023-12-20,2023,BL1,Bundesliga,Wolfsburg,Bayern,1,2,A,16,REGULAR_SEASON
441931,2023-12-20,2023,BL1,Bundesliga,Stuttgart,Augsburg,3,0,H,16,REGULAR_SEASON
441932,2023-12-20,2023,BL1,Bundesliga,Heidenheim,Freiburg,3,2,H,16,REGULAR_SEASON
441933,2024-01-12,2023,BL1,Bundesliga,Bayern,Hoffenheim,3,0,H,17,REGULAR_SEASON
441934,2024-01-13,2023,BL1,Bundesliga,RB Leipzig,Frankfurt,0,1,A,17,REGULAR_SEASON
441935,2024-01-13,2023,BL1,Bundesliga,Freiburg,Union Berlin,0,0,D,17,REGULAR_SEASON
441936,2024-01-13,2023,BL1,Bundesliga,Mainz,Wolfsburg,1,1,D,17,REGULAR_SEASON
441938,2024-01-13,2023,BL1,Bundesliga,1. FC Köln,Heidenheim,1,1,D,17,REGULAR_SEASON
441940,2024-01-13,2023,BL1,Bundesliga,Augsburg,Leverkusen,0,1,A,17,REGULAR_SEASON
441941,2024-01-13,2023,BL1,Bundesliga,Darmstadt,Dortmund,0,3,A,17,REGULAR_SEASON
441939,2024-01-14,2023,BL1,Bundesliga,Bochum,Bremen,1,1,D,17,REGULAR_SEASON
441937,2024-01-14,2023,BL1,Bundesliga,M'gladbach,Stuttgart,3,1,H,17,REGULAR_SEASON
441943,2024-01-20,2023,BL1,Bundesliga,1. FC Köln,Dortmund,0,4,A,18,REGULAR_SEASON
441946,2024-01-20,2023,BL1,Bundesliga,Darmstadt,Frankfurt,2,2,D,18,REGULAR_SEASON
441947,2024-01-20,2023,BL1,Bundesliga,Heidenheim,Wolfsburg,1,1,D,18,REGULAR_SEASON
441948,2024-01-20,2023,BL1,Bundesliga,Freiburg,Hoffenheim,3,2,H,18,REGULAR_SEASON
441950,2024-01-20,2023,BL1,Bundesliga,Bochum,Stuttgart,1,0,H,18,REGULAR_SEASON
441945,2024-01-20,2023,BL1,Bundesliga,RB Leipzig,Leverkusen,2,3,A,18,REGULAR_SEASON
441942,2024-01-21,2023,BL1,Bundesliga,Bayern,Bremen,0,1,A,18,REGULAR_SEASON
441949,2024-01-21,2023,BL1,Bundesliga,M'gladbach,Augsburg,1,2,A,18,REGULAR_SEASON
441897,2024-01-24,2023,BL1,Bundesliga,Bayern,Union Berlin,1,0,H,13,REGULAR_SEASON
441954,2024-01-26,2023,BL1,Bundesliga,Frankfurt,Mainz,1,0,H,19,REGULAR_SEASON
441951,2024-01-27,2023,BL1,Bundesliga,Augsburg,Bayern,2,3,A,19,REGULAR_SEASON
441952,2024-01-27,2023,BL1,Bundesliga,Stuttgart,RB Leipzig,5,2,H,19,REGULAR_SEASON
441953,2024-01-27,2023,BL1,Bundesliga,Bremen,Freiburg,3,1,H,19,REGULAR_SEASON
441956,2024-01-27,2023,BL1,Bundesliga,Wolfsburg,1. FC Köln,1,1,D,19,REGULAR_SEASON
441958,2024-01-27,2023,BL1,Bundesliga,Hoffenheim,Heidenheim,1,1,D,19,REGULAR_SEASON
441955,2024-01-27,2023,BL1,Bundesliga,Leverkusen,M'gladbach,0,0,D,19,REGULAR_SEASON
441959,2024-01-28,2023,BL1,Bundesliga,Union Berlin,Darmstadt,1,0,H,19,REGULAR_SEASON
441957,2024-01-28,2023,BL1,Bundesliga,Dortmund,Bochum,3,1,H,19,REGULAR_SEASON
441960,2024-02-02,2023,BL1,Bundesliga,Heidenheim,Dortmund,0,0,D,20,REGULAR_SEASON
441962,2024-02-03,2023,BL1,Bundesliga,Darmstadt,Leverkusen,0,2,A,20,REGULAR_SEASON
441964,2024-02-03,2023,BL1,Bundesliga,Bayern,M'gladbach,3,1,H,20,REGULAR_SEASON
441966,2024-02-03,2023,BL1,Bundesliga,Mainz,Bremen,0,1,A,20,REGULAR_SEASON
441967,2024-02-03,2023,BL1,Bundesliga,Bochum,Augsburg,1,1,D,20,REGULAR_SEASON
441968,2024-02-03,2023,BL1,Bundesliga,Freiburg,Stuttgart,1,3,A,20,REGULAR_SEASON
441963,2024-02-03,2023,BL1,Bundesliga,1. FC Köln,Frankfurt,2,0,H,20,REGULAR_SEASON
441965,2024-02-04,2023,BL1,Bundesliga,Wolfsburg,Hoffenheim,2,2,D,20,REGULAR_SEASON
441961,2024-02-04,2023,BL1,Bundesliga,RB Leipzig,Union Berlin,2,0,H,20,REGULAR_SEASON
441944,2024-02-07,2023,BL1,Bundesliga,Mainz,Union Berlin,1,1,D,18,REGULAR_SEASON
441971,2024-02-09,2023,BL1,Bundesliga,Dortmund,Freiburg,3,0,H,21,REGULAR_SEASON
441970,2024-02-10,2023,BL1,Bundesliga,Augsburg,RB Leipzig,2,2,D,21,REGULAR_SEASON
441972,2024-02-10,2023,BL1,Bundesliga,Union Berlin,Wolfsburg,1,0,H,21,REGULAR_SEASON
441975,2024-02-10,2023,BL1,Bundesliga,Frankfurt,Bochum,1,1,D,21,REGULAR_SEASON
441976,2024-02-10,2023,BL1,Bundesliga,Bremen,Heidenheim,1,2,A,21,REGULAR_SEASON
441977,2024-02-10,2023,BL1,Bundesliga,M'gladbach,Darmstadt,0,0,D,21,REGULAR_SEASON
441969,2024-02-10,2023,BL1,Bundesliga,Leverkusen,Bayern,3,0,H,21,REGULAR_SEASON
441973,2024-02-11,2023,BL1,Bundesliga,Stuttgart,Mainz,3,1,H,21,REGULAR_SEASON
441974,2024-02-11,2023,BL1,Bundesliga,Hoffenheim,1. FC Köln,1,1,D,21,REGULAR_SEASON
441984,2024-02-16,2023,BL1,Bundesliga,1. FC Köln,Bremen,0,1,A,22,REGULAR_SEASON
441979,2024-02-17,2023,BL1,Bundesliga,Wolfsburg,Dortmund,1,1,D,22,REGULAR_SEASON
441980,2024-02-17,2023,BL1,Bundesliga,Hoffenheim,Union Berlin,0,1,A,22,REGULAR_SEASON
441981,2024-02-17,2023,BL1,Bundesliga,Heidenheim,Leverkusen,1,2,A,22,REGULAR_SEASON
441985,2024-02-17,2023,BL1,Bundesliga,Mainz,Augsburg,1,0,H,22,REGULAR_SEASON
441986,2024-02-17,2023,BL1,Bundesliga,Darmstadt,Stuttgart,1,2,A,22,REGULAR_SEASON
441983,2024-02-17,2023,BL1,Bundesliga,RB Leipzig,M'gladbach,2,0,H,22,REGULAR_SEASON
441982,2024-02-18,2023,BL1,Bundesliga,Freiburg,Frankfurt,3,3,D,22,REGULAR_SEASON
441978,2024-02-18,2023,BL1,Bundesliga,Bochum,Bayern,3,2,H,22,REGULAR_SEASON
441990,2024-02-23,2023,BL1,Bundesliga,Leverkusen,Mainz,2,1,H,23,REGULAR_SEASON
441991,2024-02-24,2023,BL1,Bundesliga,Stuttgart,1. FC Köln,1,1,D,23,REGULAR_SEASON
441994,2024-02-24,2023,BL1,Bundesliga,Union Berlin,Heidenheim,2,2,D,23,REGULAR_SEASON
441995,2024-02-24,2023,BL1,Bundesliga,Bremen,Darmstadt,1,1,D,23,REGULAR_SEASON
441993,2024-02-24,2023,BL1,Bundesliga,M'gladbach,Bochum,5,2,H,23,REGULAR_SEASON
441987,2024-02-24,2023,BL1,Bundesliga,Bayern,RB Leipzig,2,1,H,23,REGULAR_SEASON
441989,2024-02-25,2023,BL1,Bundesliga,Frankfurt,Wolfsburg,2,2,D,23,REGULAR_SEASON
441992,2024-02-25,2023,BL1,Bundesliga,Dortmund,Hoffenheim,2,3,A,23,REGULAR_SEASON
441988,2024-02-25,2023,BL1,Bundesliga,Augsburg,Freiburg,2,1,H,23,REGULAR_SEASON
441996,2024-03-01,2023,BL1,Bundesliga,Freiburg,Bayern,2,2,D,24,REGULAR_SEASON
441997,2024-03-02,2023,BL1,Bundesliga,Union Berlin,Dortmund,0,2,A,24,REGULAR_SEASON
441998,2024-03-02,2023,BL1,Bundesliga,Bochum,RB Leipzig,1,4,A,24,REGULAR_SEASON
442000,2024-03-02,2023,BL1,Bundesliga,Heidenheim,Frankfurt,1,2,A,24,REGULAR_SEASON
442001,2024-03-02,2023,BL1,Bundesliga,Mainz,M'gladbach,1,1,D,24,REGULAR_SEASON
442003,2024-03-02,2023,BL1,Bundesliga,Darmstadt,Augsburg,0,6,A,24,REGULAR_SEASON
442004,2024-03-02,2023,BL1,Bundesliga,Wolfsburg,Stuttgart,2,3,A,24,REGULAR_SEASON
441999,2024-03-03,2023,BL1,Bundesliga,1. FC Köln,Leverkusen,0,2,A,24,REGULAR_SEASON
442002,2024-03-03,2023,BL1,Bundesliga,Hoffenheim,Bremen,2,1,H,24,REGULAR_SEASON
442006,2024-03-08,2023,BL1,Bundesliga,Stuttgart,Union Berlin,2,0,H,25,REGULAR_SEASON
442009,2024-03-09,2023,BL1,Bundesliga,Bayern,Mainz,8,1,H,25,REGULAR_SEASON
442010,2024-03-09,2023,BL1,Bundesliga,M'gladbach,1. FC Köln,3,3,D,25,REGULAR_SEASON
442012,2024-03-09,2023,BL1,Bundesliga,Augsburg,Heidenheim,1,0,H,25,REGULAR_SEASON
442013,2024-03-09,2023,BL1,Bundesliga,RB Leipzig,Darmstadt,2,0,H,25,REGULAR_SEASON
442005,2024-03-09,2023,BL1,Bundesliga,Bremen,Dortmund,1,2,A,25,REGULAR_SEASON
442007,2024-03-10,2023,BL1,Bundesliga,Bochum,Freiburg,1,2,A,25,REGULAR_SEASON
442011,2024-03-10,2023,BL1,Bundesliga,Frankfurt,Hoffenheim,3,1,H,25,REGULAR_SEASON
442008,2024-03-10,2023,BL1,Bundesliga,Leverkusen,Wolfsburg,2,0,H,25,REGULAR_SEASON
442015,2024-03-15,2023,BL1,Bundesliga,1. FC Köln,RB Leipzig,1,5,A,26,REGULAR_SEASON
442014,2024-03-16,2023,BL1,Bundesliga,Darmstadt,Bayern,2,5,A,26,REGULAR_SEASON
442018,2024-03-16,2023,BL1,Bundesliga,Heidenheim,M'gladbach,1,1,D,26,REGULAR_SEASON
442019,2024-03-16,2023,BL1,Bundesliga,Union Berlin,Bremen,2,1,H,26,REGULAR_SEASON
442020,2024-03-16,2023,BL1,Bundesliga,Mainz,Bochum,2,0,H,26,REGULAR_SEASON
442021,2024-03-16,2023,BL1,Bundesliga,Wolfsburg,Augsburg,1,3,A,26,REGULAR_SEASON
442022,2024-03-16,2023,BL1,Bundesliga,Hoffenheim,Stuttgart,0,3,A,26,REGULAR_SEASON
442016,2024-03-17,2023,BL1,Bundesliga,Freiburg,Leverkusen,2,3,A,26,REGULAR_SEASON
442017,2024-03-17,2023,BL1,Bundesliga,Dortmund,Frankfurt,3,1,H,26,REGULAR_SEASON
442024,2024-03-30,2023,BL1,Bundesliga,Frankfurt,Union Berlin,0,0,D,27,REGULAR_SEASON
442025,2024-03-30,2023,BL1,Bundesliga,M'gladbach,Freiburg,0,3,A,27,REGULAR_SEASON
442026,2024-03-30,2023,BL1,Bundesliga,Bremen,Wolfsburg,0,2,A,27,REGULAR_SEASON
442027,2024-03-30,2023,BL1,Bundesliga,RB Leipzig,Mainz,0,0,D,27,REGULAR_SEASON
442029,2024-03-30,2023,BL1,Bundesliga,Leverkusen,Hoffenheim,2,1,H,27,REGULAR_SEASON
442023,2024-03-30,2023,BL1,Bundesliga,Bayern,Dortmund,0,2,A,27,REGULAR_SEASON
442028,2024-03-31,2023,BL1,Bundesliga,Augsburg,1. FC Köln,1,1,D,27,REGULAR_SEASON
442030,2024-03-31,2023,BL1,Bundesliga,Stuttgart,Heidenheim,3,3,D,27,REGULAR_SEASON
442031,2024-03-31,2023,BL1,Bundesliga,Bochum,Darmstadt,2,2,D,27,REGULAR_SEASON
442036,2024-04-05,2023,BL1,Bundesliga,Frankfurt,Bremen,1,1,D,28,REGULAR_SEASON
442032,2024-04-06,2023,BL1,Bundesliga,Heidenheim,Bayern,3,2,H,28,REGULAR_SEASON
442033,2024-04-06,2023,BL1,Bundesliga,Freiburg,RB Leipzig,1,4,A,28,REGULAR_SEASON
442034,2024-04-06,2023,BL1,Bundesliga,Union Berlin,Leverkusen,0,1,A,28,REGULAR_SEASON
442037,2024-04-06,2023,BL1,Bundesliga,1. FC Köln,Bochum,2,1,H,28,REGULAR_SEASON
